index,id_lu_1,word_1,pos_1,fnDefinition_1,relation,id_lu_2,word_2,pos_2,fnDefinition_2
3667,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle.",hypernym,17132,structure,noun,a building
3668,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle.",hyponym,17093,lighthouse,noun,a tower or other structure containing a beacon light to warn ships at sea. 
3669,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle.",hyponym,17252,belfry,noun, the place in a bell tower or steeple in which bells are housed.
3670,17041,tower,noun,"a tall, narrow building, either free-standing or forming part of a building such as a church or castle. ",hypernym,17041,tower,noun,"a tall, narrow building, either free-standing or forming part of a building such as a church or castle. "
3671,17041,tower,noun,"a tall, narrow building, either free-standing or forming part of a building such as a church or castle. ",hypernym,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle."
3672,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle.",hypernym,17041,tower,noun,"a tall, narrow building, either free-standing or forming part of a building such as a church or castle. "
3673,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle.",hypernym,17253,tower,noun,"a tall, narrow structure forming part of a building, typically a church or castle."
3674,17043,cabin,noun,a small wooden shelter or house. ,part_holonym,21444,liner,noun,a large passenger ship of a type formerly used on a regular line.
3675,17044,castle,noun,"a large building, typically of the medieval period, which is (or was formerly) fortified as a stronghold.",hypernym,17057,mansion,noun,"a large, impressive house. "
3676,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. ,hypernym,17133,housing,noun,houses and flats considered collectively
3677,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. ,part_meronym,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. 
3678,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. ,part_holonym,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. 
3679,17045,condominium,noun,a building or complex containing a number of individually owned flats or houses. ,hypernym,19377,homes,noun,a term of address used informally for a man
3680,17047,dacha,noun,"a country house or cottage in Russia, typically used as a second or holiday home. ",hypernym,17038,house,noun,a building for human habitation
3681,17048,dormitory,noun,a bedroom for a number of people in a school or institution. ,hypernym,17187,bedroom,noun,a room for sleeping in. 
3682,17048,dormitory,noun,a bedroom for a number of people in a school or institution. ,hypernym,17131,building,noun,a structure with a roof and walls
3683,17048,dormitory,noun,a bedroom for a number of people in a school or institution. ,hypernym,17141,quarters,noun,"lodgings, especially for members of the military or their families."
3684,17048,dormitory,noun,a bedroom for a number of people in a school or institution. ,hypernym,17038,house,noun,a building for human habitation
3685,17048,dormitory,noun,a bedroom for a number of people in a school or institution. ,hypernym,19377,homes,noun,a term of address used informally for a man
3686,17051,home,noun,a house or flat. ,hypernym,17437,location,noun,a particular place or position.
3687,23775,home,noun,one' s own nation.,hypernym,17437,location,noun,a particular place or position.
3688,17052,hospital,noun,"a building which houses an institution providing medical, surgical, and nursing care for sick or injured patients.",part_meronym,17231,ward,noun,"a room in a hospital, typically one allocated to a particular type of patient. "
3689,17052,hospital,noun,"a building which houses an institution providing medical, surgical, and nursing care for sick or injured patients.",hypernym,24112,institution,noun,"an organization founded for a religious, educational, or social purpose."
3690,17054,hotel,noun,an establishment providing accommodation and meals for travellers and tourists. ,hyponym,17090,inn,noun,"a public house, traditionally an establishment also providing food and lodging. "
3691,17054,hotel,noun,an establishment providing accommodation and meals for travellers and tourists. ,hypernym,17131,building,noun,a structure with a roof and walls
3692,17054,hotel,noun,an establishment providing accommodation and meals for travellers and tourists. ,hyponym,22634,New Yorker,noun,a native or inhabitant of the state or city of New York.
3693,17054,hotel,noun,an establishment providing accommodation and meals for travellers and tourists. ,hyponym,17053,hostel,noun,an establishment which provides cheap food and lodging for a specific group of people. 
3694,17054,hotel,noun,an establishment providing accommodation and meals for travellers and tourists. ,hypernym,23240,trade,noun,a transfer; an exchange.
3695,17055,igloo,noun,"a dome-shaped Eskimo house, typically built from blocks of solid snow. ",hypernym,17066,shelter,noun,a structure giving protection from danger or the elements.
3696,17055,igloo,noun,"a dome-shaped Eskimo house, typically built from blocks of solid snow. ",hypernym,17038,house,noun,a building for human habitation
3697,17058,monastery,noun,a building housing a order of monks.,part_meronym,17192,cell,noun,a small room in which a prisoner is locked up or in which a monk or nun sleeps. 
3698,17060,palace,noun,"a large, impressive building forming the official residence of a sovereign, president, archbishop, etc. ",hypernym,17063,residence,noun,a building which serves as a person' s home.
3699,17060,palace,noun,"a large, impressive building forming the official residence of a sovereign, president, archbishop, etc. ",hypernym,17131,building,noun,a structure with a roof and walls
3700,17062,pueblo,noun,"buildings in a town or village in Spain, Latin America, or the south-western US, especially an American Indian settlement",hypernym,17549,village,noun,a small municipality with limited corporate powers.
3701,17062,pueblo,noun,"buildings in a town or village in Spain, Latin America, or the south-western US, especially an American Indian settlement",hypernym,17574,village,noun,"a group of houses situated in a rural area, larger than a hamlet and smaller than a town."
3702,17062,pueblo,noun,"buildings in a town or village in Spain, Latin America, or the south-western US, especially an American Indian settlement",hypernym,17038,house,noun,a building for human habitation
3703,17062,pueblo,noun,"buildings in a town or village in Spain, Latin America, or the south-western US, especially an American Indian settlement",instance_hypernym,17535,metropolis,noun,"the capital city of a country, or a large and busy city. "
3704,17063,residence,noun,a building which serves as a person' s home.,hyponym,17060,palace,noun,"a large, impressive building forming the official residence of a sovereign, president, archbishop, etc. "
3705,17063,residence,noun,a building which serves as a person' s home.,hyponym,17097,manse,noun,the house occupied by a minister of a Scottish Presbyterian Church. 
3706,17066,shelter,noun,a structure giving protection from danger or the elements.,hyponym,17091,kennel,noun,a small shelter for a dog. 
3707,24227,shelter,noun,a shield against something harmful.,hyponym,17091,kennel,noun,a small shelter for a dog. 
3708,17067,tenement,noun,a separate residence within a house or block of flats.,hypernym,17038,house,noun,a building for human habitation
3709,17068,tent,noun,"a portable shelter made of cloth, supported by one or more poles and stretched tight by cords attached to pegs driven into the ground.",hypernym,17066,shelter,noun,a structure giving protection from danger or the elements.
3710,17068,tent,noun,"a portable shelter made of cloth, supported by one or more poles and stretched tight by cords attached to pegs driven into the ground.",hypernym,19377,homes,noun,a term of address used informally for a man
3711,17068,tent,noun,"a portable shelter made of cloth, supported by one or more poles and stretched tight by cords attached to pegs driven into the ground.",hypernym,24133,web,noun,a complex system of interconnected elements.
